,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
M1H3-3,0.9606242248863167,0.016329061595700703,0.01312525837122778,0.0045473336089293095,0.005374121537825548,0.4937719,0.49716085,0.28914434,0.28912905,-0.00039239144788416223,0.48842233,0.46792534,0.27399907,0.2819843,-0.02713084670172899,0.49116573,0.48418525,0.28385836,0.26472938,0.07098885043455332,0.5113637,0.43644068,0.26313317,0.27737838,0.12520124122042278,0.52579737,0.4088983,0.2737344,0.26675442,-0.0738022152981302,4.163657728773023,2.293227207777159,4.245377601742164,2.6413574197041076,8.65201536080123,4.159533760597514,8.310466334900322,4.077800508705166,4.698049403141832,2.5701258715308266,7.713114856676393,3.9299577692994903,6.648398888503704,3.701016940863407,6.925250690756655,3.7080404916205163,6.8117614318461355,3.6502487099418826,6.9504899817667285,2.809845986509897,0.003513317238807435,0.01150169777620758,0.018469449841998862,0.025653104084476634,0.035074289976250755,0.03839133250897957,0.04408329898525977,0.04849947987202889,0.05346522993581817,0.05468213311350566,0.2856824994087219,0.04328416287899017,0.04220128804445267,0.03910624235868454,0.038998447358608246,0.03843606635928154,0.03834788128733635,0.03815406188368797,0.03794195130467415,0.03776364400982857,0.03767897188663483,0.036619141697883606,0.03619394823908806,0.036065760999917984,0.03589314594864845,0.03586883097887039,0.03557660058140755,0.035483937710523605,0.035418182611465454,0.03528525307774544,0.009915427238235859,0.010790317876903729,0.013123359580018049,0.014107611548519403,0.012139107611516696,0.015091863517020757,0.015091863517020757,0.009842519685013536,0.01049868766401444,0.011811023622016244,0.007655293088343861,0.010061242344680504,0.011592300962349278,0.008530183727011732,0.008092738407677798,0.009186351706012634,0.010061242344680504,0.006999125109342959,0.00668098305891828,0.005487950369825729,35.99,861.303513,132.18067,0.2443,0.2476
M1H3-4,0.9605208763952047,0.014468788755684168,0.015088879702356346,0.005374121537825548,0.0045473336089293095,0.4942554,0.49514812,0.28903937,0.2886665,-0.0006483143694365949,0.46132404,0.5343826,0.28173086,0.28229332,0.1599135764162901,0.5149516,0.50766194,0.27354446,0.2926202,-0.07980134240680663,0.47983113,0.42878097,0.26924914,0.26803735,0.10625360273112248,0.46978936,0.5423729,0.29002032,0.29642302,-0.15912282645437323,4.221013584991463,2.358307813642856,4.318913456625924,2.159179253171491,7.916829969555133,5.483958719132896,8.276697391838674,4.366286992641771,3.955002647439048,2.0268088362620973,7.357481635352461,4.443651135499134,7.633117001811557,3.5856594104967527,7.264301781872439,4.485569147921924,7.538591066518444,3.6081795687439744,7.07538259126063,3.845141744258572,0.0035901180479493734,0.012230741146403797,0.020404851730152933,0.024887428501886334,0.03381201573972658,0.037868646302381244,0.041965843170662445,0.04847673522372317,0.05480507890146444,0.055291874568983,0.293430358171463,0.04258408024907112,0.04242127016186714,0.040055401623249054,0.039697542786598206,0.03943873196840286,0.039109595119953156,0.03758751228451729,0.03699751943349838,0.036797598004341125,0.0366412028670311,0.03634044528007507,0.035956427454948425,0.03556489944458008,0.034861814230680466,0.03470432758331299,0.03463376313447952,0.03457123041152954,0.03436969220638275,0.03423665091395378,0.011634671320504738,0.011925538103517356,0.011125654450232655,0.015052356020903004,0.01308900523556783,0.014070680628235417,0.01308900523556783,0.009162303664897481,0.012761780104678634,0.010143979057565068,0.007635253054081234,0.006108202443264988,0.010034904013935336,0.009598603839416409,0.009162303664897481,0.006544502617783915,0.009598603839416409,0.00850785340311909,0.006663493574470895,0.010947168015202185,37.83,863.063386,132.54038,0.2415,0.2528
M1H4-1,0.9504960727573377,0.020049607275733773,0.019532864820173624,0.005684167011161637,0.00423728813559322,0.494643,0.4959115,0.28858513,0.28853562,-0.0014040651227406969,0.50201154,0.48462343,0.28305706,0.28626093,0.059690780707365866,0.4808362,0.5037665,0.30265972,0.30096957,0.05692001786359851,0.4235033,0.5405239,0.28550372,0.26520115,-0.038721732690138934,0.44408092,0.418148,0.24744564,0.2845607,-0.21847160789879844,3.5287492454308813,2.097246820664776,3.396328076956851,1.7364389260607829,6.83980923924848,4.939516955382308,9.200362343556822,5.756198446209067,3.940495727629508,2.1160453822422736,7.414900710532533,4.474863360161895,7.764606953034065,4.439693555291294,7.693975702736619,4.794572251085985,7.997396201483832,4.802376288636282,7.708466904042401,4.3167213766733195,0.004011053874221936,0.012958789439793948,0.019411354367890106,0.024857802103455676,0.03422139944194033,0.03867514488087572,0.045154539600772696,0.04764971023824855,0.05227784932388925,0.05411569006224512,0.30382782220840454,0.04322649538516998,0.041600100696086884,0.041554395109415054,0.04096484184265137,0.03906003758311272,0.0378236398100853,0.036660484969615936,0.036524832248687744,0.035675641149282455,0.035585761070251465,0.03506626561284065,0.03473358228802681,0.034585852175951004,0.03438922017812729,0.03415064141154289,0.033799849450588226,0.033764343708753586,0.03363658860325813,0.03336963802576065,0.014149849222888576,0.01043841336114731,0.01696242171186438,0.01043841336114731,0.01226513569934809,0.009655532359061261,0.014091858037548869,0.010699373695175993,0.011482254697262042,0.011743215031290725,0.009046624912994334,0.009046624912994334,0.007306889352803117,0.009568545581051701,0.008002783576879604,0.007828810020860482,0.008872651356975214,0.008698677800956093,0.007022205352044554,0.009299677358113058,34.53,851.999153,130.13022,0.2393,0.2522
M1H4-2,0.9507027697395618,0.020049607275733773,0.019326167837949566,0.004960727573377429,0.004960727573377429,0.49530968,0.496748,0.28869942,0.28894427,0.00019344607910090457,0.47139806,0.50122315,0.2804193,0.28103432,-0.05565583742393008,0.47110996,0.45209825,0.28608096,0.2772968,-0.010115798136674922,0.47230694,0.45338982,0.31418458,0.27585256,0.1562489641402718,0.42555892,0.4973517,0.27925053,0.30450135,-0.0027489035737143465,3.9605443769463826,2.2267505776681884,3.7254092512180463,2.031421547715265,8.48667580942808,4.281413361535522,7.022985104162554,3.7928898692216486,3.9227077838463824,1.860881271459448,7.390212564379273,3.6152904812200104,7.486262167273363,4.083812954505581,7.310840329666445,3.4757769547007054,8.00270753280309,4.347165584033455,8.069533902071454,4.318964683422728,0.0032533818047707484,0.012723752321492077,0.02058718931520923,0.025170901331647372,0.03404855046693273,0.03790782523939358,0.044783393264050786,0.04856363851898684,0.05384544460689401,0.05244925646395595,0.3140958547592163,0.03988585248589516,0.03926805034279823,0.037982843816280365,0.03781987354159355,0.03766355291008949,0.03723564371466637,0.03674870729446411,0.0366949737071991,0.03582536429166794,0.0355154313147068,0.03545799106359482,0.03533291816711426,0.03520616516470909,0.03495290130376816,0.034606121480464935,0.034141093492507935,0.03403612598776817,0.03382262587547302,0.033707860857248306,0.01351036571159525,0.012112741672464707,0.016247379454892564,0.011792452830163957,0.013364779874185818,0.009696016771468143,0.013626834381522795,0.011268343815490004,0.008909853249457212,0.011268343815490004,0.00838574423478326,0.008560447239674576,0.009259259259239849,0.01065688329837039,0.00838574423478326,0.008560447239674576,0.007861635220109305,0.008560447239674576,0.006479893272332518,0.007813988946048036,34.69,848.899863,130.20148,0.2397,0.2479
M1H4-3,0.9503927242662257,0.020359652749069864,0.019326167837949566,0.005270773046713518,0.0046506821000413395,0.49382555,0.49581894,0.288572,0.2886657,0.003700394987278696,0.48960012,0.49040693,0.29383713,0.2831109,-0.05310013732686808,0.4865006,0.49954683,0.29268274,0.29187772,-0.05967426245673492,0.5294118,0.5314058,0.2673255,0.2893319,-0.0481505218333958,0.5189702,0.45160073,0.28473347,0.29215443,-0.2231093071416939,3.6273041476704893,2.090594030896088,3.919738921507432,1.9123381399614725,7.454309210725189,3.430248901206869,8.3771593669591,4.492077080385527,3.304188374250886,1.6938539541300892,7.1844853366079695,3.5355228350416,7.461247081514268,3.888659172669113,7.235866823562219,3.814619538140405,7.211897456890224,3.662102533292648,8.517690032134762,4.053313295729174,0.0038804656558787056,0.012228134042751799,0.019629022149324587,0.024976330492992495,0.03327065914576416,0.037244469336320356,0.044271979304183175,0.04827245936179009,0.05535330906375432,0.05420650478057367,0.3195238411426544,0.045299407094717026,0.03928690031170845,0.03653866425156593,0.03612155839800835,0.03608844056725502,0.0356546975672245,0.0355808362364769,0.03549735248088837,0.03521362319588661,0.03509710729122162,0.03493652865290642,0.034908849745988846,0.03484262153506279,0.034766603261232376,0.03461410850286484,0.03443314880132675,0.03406501188874245,0.03379543870687485,0.03373526409268379,0.012731481481454957,0.011342592592568963,0.01197916666664171,0.014062499999970703,0.011718749999975586,0.010937499999977214,0.011718749999975586,0.012239583333307835,0.01328124999997233,0.01197916666664171,0.008680555555537471,0.007291666666651476,0.010763888888866466,0.007638888888872974,0.008159722222205222,0.007118055555540726,0.011111111111087963,0.007638888888872974,0.007196969696954703,0.00909090909089015,35.61,849.541804,129.6155,0.2431,0.2477
M1H4-4,0.9509094667217859,0.019532864820173624,0.019636213311285657,0.005167424555601488,0.0047540305911533695,0.4937507,0.49647146,0.2886004,0.28896442,0.0037107565633485635,0.47961026,0.4922877,0.305714,0.28415534,-0.027032834508413213,0.5071245,0.4470116,0.2808032,0.26737812,-0.17669884543671535,0.5017073,0.57711864,0.27406225,0.28139806,0.23776674684718221,0.5198834,0.48120853,0.26999077,0.30876717,-0.18252732666563612,3.7382720463357715,1.9338065626815628,3.5532388480666954,1.9603353644775274,7.521209505454181,3.681223651867088,7.288162659826365,3.652287883374354,3.6197621193623504,1.8524885245584974,7.914246974294971,4.8007535358943985,7.466972036693186,4.143062095102717,8.185337648070304,4.9810414476163904,7.61471880114521,3.743099574095102,7.202907017340634,3.5380970166948575,0.0038648513984836856,0.012389070685034812,0.02018610538789911,0.025599590622012145,0.032036520825758495,0.03798866130704696,0.04194777737378634,0.04948895083424231,0.055158297310763674,0.05467350758830579,0.3127942979335785,0.0413690060377121,0.04076659306883812,0.040204185992479324,0.039007674902677536,0.03714252635836601,0.03694697469472885,0.035915307700634,0.03565995395183563,0.03517799824476242,0.035096149891614914,0.03504657372832298,0.035044457763433456,0.034764714539051056,0.034538112580776215,0.03421134501695633,0.034157756716012955,0.03408972546458244,0.03405992314219475,0.03400671109557152,0.01380116959061422,0.010526315789451525,0.011578947368396677,0.013157894736814404,0.011578947368396677,0.01236842105260554,0.011578947368396677,0.011578947368396677,0.013947368421023268,0.011842105263132964,0.009298245614015514,0.008771929824542937,0.00824561403507036,0.007719298245597784,0.008596491228052077,0.010701754385942381,0.009122807017524654,0.007192982456125208,0.007081339712903752,0.00784688995213659,35.3,847.939255,130.97976,0.2418,0.2712
M1H5-1,0.940677966101695,0.02583712277800744,0.023563455973542785,0.005167424555601488,0.0047540305911533695,0.49485505,0.49528134,0.28849402,0.28896034,0.000653222352852153,0.48531708,0.48915255,0.28594127,0.2808124,0.0268267916011235,0.4615426,0.50367975,0.29557,0.28343248,-0.0163773442437127,0.51926833,0.5640678,0.29803133,0.28062576,-0.14151883462816164,0.48488864,0.5134488,0.27832612,0.29610744,-0.04232400370372719,3.177019383215677,1.6120011906546095,3.6063197068078345,1.6802992414181788,7.205831615477584,3.8073600735133666,8.098028250114151,3.7224616947725355,3.524398362448925,1.7557380735085002,6.99589588924091,3.6939735660805884,7.29088884329444,3.9818261984577714,7.30423633407012,3.75381326549287,7.537714756893704,4.055909281943569,7.022608277196928,3.095637734788291,0.0031036794211362407,0.012561637420456736,0.019577054810243976,0.026537377299064305,0.03392927651212547,0.039787700981607485,0.04304748262214999,0.04767545430337089,0.05381853576118197,0.053295134201996275,0.33295392990112305,0.05024595931172371,0.03858401998877525,0.036727216094732285,0.036719419062137604,0.03630731999874115,0.03521796688437462,0.03513972461223602,0.03496965393424034,0.03449521213769913,0.03363480791449547,0.03320767357945442,0.03304547443985939,0.03302771970629692,0.033025577664375305,0.032860055565834045,0.03262496367096901,0.032531462609767914,0.032481249421834946,0.03220053389668465,0.013162988772721939,0.013550135501331407,0.011324041811826962,0.013283972125412397,0.01371951219509805,0.010670731707298483,0.009799651567927179,0.012195121951198266,0.012848432055726744,0.011106271776984136,0.007113821138198988,0.009436701509855802,0.007839721254341743,0.008275261324027396,0.00740418118465609,0.0091463414633987,0.0091463414633987,0.010307781649227106,0.008869179600871467,0.007127019322128857,31.79,839.28206,130.26112,0.2437,0.254
M1H5-2,0.940677966101695,0.023460107482430756,0.02594047126911947,0.004960727573377429,0.004960727573377429,0.492919,0.49630925,0.28845793,0.28849643,0.00192263377310116,0.49409047,0.4876428,0.30064726,0.28197253,-0.07376050180378362,0.5248761,0.48909447,0.28102446,0.2932175,0.013605767233483881,0.5294716,0.42514125,0.27859062,0.32119805,0.01888029148383942,0.48196137,0.53601694,0.30519283,0.28090748,-0.04827642917095621,3.449429557072825,1.7573331703924377,3.137624224556077,1.6398715703711508,7.307602170190859,3.5052033496249337,8.105632912941063,4.639814839766049,3.2433078630369994,1.582081077973071,7.941021521032376,4.365170632109881,7.109653744666779,3.5107079523909253,7.478420337522988,4.196555475732479,6.872858727562863,3.3080350329899586,6.489845680287154,2.6744600164129406,0.003522989157127205,0.01210850428803506,0.02025954890626771,0.024887604367373153,0.03457818580225924,0.037798934602742834,0.04335260115606936,0.04763119120480562,0.055121085042880345,0.05407268880577279,0.3359774649143219,0.04039948433637619,0.03799328953027725,0.03698665276169777,0.03683637082576752,0.03601052612066269,0.03575599193572998,0.03548700734972954,0.034945257008075714,0.03436829522252083,0.034317340701818466,0.03385923057794571,0.03375951945781708,0.033671870827674866,0.033571723848581314,0.033530160784721375,0.03329821303486824,0.03312339261174202,0.03306680545210838,0.033041369169950485,0.011227255129674594,0.012195121951198266,0.012195121951198266,0.012412891986041093,0.010670731707298483,0.010452961672455657,0.013283972125412397,0.012630662020883919,0.01197735191635544,0.015026132404155007,0.009436701509855802,0.007694541231113193,0.0091463414633987,0.00929152148662725,0.00740418118465609,0.009436701509855802,0.007549361207884641,0.008420441347255945,0.008077288565079372,0.00823566677223779,32.79,838.02157,130.08212,0.2527,0.2585
M1H5-3,0.940677966101695,0.024906986357999174,0.024493592393551054,0.005167424555601488,0.0047540305911533695,0.49344826,0.494989,0.28870693,0.28846288,0.0009071385592223426,0.5319806,0.51301074,0.28456318,0.28884315,-0.011484806144577126,0.48255637,0.5062576,0.27872503,0.29609725,-0.027553285076176232,0.42658535,0.5035593,0.30184332,0.27418935,-0.0788599161186946,0.5159067,0.49594694,0.31043577,0.2999951,0.06954392293885413,3.3046024956032696,1.7310733069935034,3.2094952445437106,1.85860553557087,6.726587537682757,3.897822481577506,8.318943016257412,3.53423814508517,3.3275119662053774,1.7729725744113458,7.768824265622615,4.120857812996643,7.084329109805629,3.6209164931937563,7.198402356740237,4.051030931965645,7.52942746016719,3.881651168377491,6.952725183672603,4.140001512116241,0.003853187042842215,0.013070980743394536,0.01990968801313629,0.025059710404537992,0.033531124048365425,0.03750559785042544,0.045221301686818934,0.04872928795342588,0.05321689804448425,0.053235557545902375,0.34185075759887695,0.03933979570865631,0.03933979570865631,0.03681579604744911,0.036173053085803986,0.035242244601249695,0.03496202081441879,0.034909121692180634,0.03488292917609215,0.03481100872159004,0.034470539540052414,0.033822037279605865,0.03357577323913574,0.03350965306162834,0.033176638185977936,0.033069808036088943,0.03278212994337082,0.03261788189411163,0.03260815516114235,0.0320407897233963,0.012001548586893533,0.011807975222588798,0.012848432055726744,0.01088850174214131,0.009799651567927179,0.014590592334469354,0.012630662020883919,0.012195121951198266,0.012630662020883919,0.012630662020883919,0.007549361207884641,0.00929152148662725,0.008420441347255945,0.006097560975599133,0.00900116144017015,0.008565621370484498,0.008420441347255945,0.010162601625998555,0.007918910357920953,0.009344314222346724,32.81,837.466376,129.21653,0.2428,0.2532
M1H5-4,0.9411947085572551,0.024700289375775113,0.024183546920214963,0.0045473336089293095,0.005374121537825548,0.49480164,0.4951453,0.28824908,0.28813377,0.000215772638228593,0.5063272,0.50453866,0.29082915,0.30358958,0.04336115539646152,0.46205962,0.4963784,0.29397333,0.28623396,0.026684263968170332,0.41906872,0.52060866,0.3078798,0.3009608,-0.07231830596488253,0.48592868,0.5397653,0.29075533,0.30595964,-0.2648444238311393,3.2311121158276985,1.7233561256906935,3.3684171551167177,1.6933520256552117,8.413925541365517,3.564527596240067,7.6480597566258774,4.866236624143617,3.18219955495944,1.546749638531972,7.478445878782942,3.7752832418384257,6.959832150547929,3.2516593821393114,7.476160602527227,4.182300566654088,6.7446196921943855,3.311702004246258,7.11970973010288,3.017480390082583,0.00408421593932022,0.013498679799448186,0.021083652258185738,0.025949110471613215,0.034018650923151476,0.038745661138635895,0.044273691913648,0.04653830559428803,0.053282700922657016,0.05185866437238556,0.3413738012313843,0.03809032589197159,0.03779181092977524,0.03718632459640503,0.036939799785614014,0.03523685410618782,0.03514745831489563,0.03499820455908775,0.03453005477786064,0.034082747995853424,0.03395025059580803,0.03390466421842575,0.033692989498376846,0.0336216576397419,0.03330862149596214,0.033303629606962204,0.033263757824897766,0.03319849073886871,0.03319220989942551,0.03318633884191513,0.013864479593804964,0.014840851396185595,0.012302284709995955,0.010544815465710818,0.009666080843568249,0.011203866432317744,0.01186291739892467,0.013840070298745448,0.01296133567660288,0.010325131810175176,0.00937316930285406,0.00688342120678345,0.008933801991782776,0.007762155828926019,0.009080257762139872,0.008201523139997302,0.007469244288211829,0.008055067369640208,0.007828726633633789,0.01134366512220406,32.81,839.321566,129.08596,0.244,0.2508
M1H6-1,0.9308598594460521,0.027904092600248037,0.03131459280694502,0.004857379082265399,0.005064076064489459,0.49436077,0.4975142,0.28889564,0.28865558,-0.0018484126224193559,0.4806233,0.44579408,0.292972,0.28241646,-0.031092728941870786,0.48313612,0.47619846,0.27441156,0.28867427,0.056725120263086765,0.5928905,0.536603,0.28997353,0.27378345,-0.14386792335465381,0.45445493,0.5309581,0.28278622,0.30401903,0.21033316838678284,2.896468319560684,1.5785920167233798,2.9795695877581805,1.6106248062245965,7.8226498050744615,4.7532498429728784,7.668673036531886,3.444549788655106,2.8588069379947227,1.4457475070828236,8.454360364474867,4.568987051792579,7.200823885078421,4.111860240249342,7.99329017153931,4.384384082710838,6.937931899130181,3.721814025834697,8.037124620965026,4.071221019919603,0.0037978440657843253,0.012351425372026822,0.020088773761821884,0.025721455457967377,0.033931004708517155,0.038868876566695,0.04359763090082433,0.046612970683072276,0.05563200712348727,0.052731344693136895,0.35936519503593445,0.03669789806008339,0.036459553986787796,0.0361880399286747,0.036039579659700394,0.035472892224788666,0.035404641181230545,0.03435458987951279,0.03434409573674202,0.033738620579242706,0.033488404005765915,0.03290760517120361,0.03283323720097542,0.03259638696908951,0.032188259065151215,0.03172852098941803,0.03171610087156296,0.03157708793878555,0.03145028278231621,0.03144901245832443,0.010795548912124704,0.014449427005459217,0.01289237668159508,0.011584454409549201,0.013266068759322472,0.01289237668159508,0.011584454409549201,0.00990284005977593,0.011771300448412897,0.012705530642731382,0.009715994020912234,0.00946686596909397,0.009217737917275709,0.008844045839548315,0.008345789735911789,0.008844045839548315,0.007224713502729609,0.007722969606366135,0.008153281695870405,0.007066177469754352,30.76,828.880685,128.87858,0.2473,0.263
M1H6-2,0.9309632079371641,0.03079785035138487,0.028317486564696154,0.005374121537825548,0.0045473336089293095,0.49295747,0.49600637,0.2888128,0.28819072,-0.0013039002123059929,0.50916684,0.50324196,0.28375828,0.2934063,-0.00022781793958639177,0.5148656,0.47213286,0.2790491,0.299303,0.014136689993446054,0.3925891,0.51222295,0.31089777,0.27933198,0.052055082900430684,0.5731707,0.5229199,0.28065646,0.28811052,0.14628607145636666,3.1501316293707746,1.5203848349996425,3.2127746458689366,1.7714212061111458,8.051711904330189,4.877019584239145,7.29391066153753,3.843974504179482,2.968492661556058,1.4540377625536856,7.227310898874002,3.7404290376616105,8.126480956679703,4.882571237738842,7.037090923706688,3.759825213763837,7.9696552313902025,4.607507030946349,8.151524825552928,4.4022228584338405,0.0037900874635568515,0.012689157295571291,0.020061085658753298,0.026239067055393587,0.03438150770512287,0.038032764126058584,0.043322226849923644,0.046876301541024575,0.05408163265306123,0.05385950298486742,0.35114437341690063,0.03792943060398102,0.036646801978349686,0.03630648925900459,0.036106571555137634,0.03596729412674904,0.03556567430496216,0.03546033054590225,0.03541485220193863,0.035108137875795364,0.03450333699584007,0.034435924142599106,0.03382008895277977,0.03229198232293129,0.031916920095682144,0.031812068074941635,0.031704533845186234,0.03144463151693344,0.03127073124051094,0.031149830669164658,0.011310711909497373,0.011144377910828293,0.01010479041914655,0.013285928143692685,0.014034431137703541,0.012350299401179116,0.01253742514968183,0.01160179640716826,0.0134730538921954,0.012350299401179116,0.01010479041914655,0.008732534930126648,0.00823353293411941,0.0069860279441013185,0.007859281437113983,0.008732534930126648,0.00860778443112484,0.007859281437113983,0.009526401741956342,0.00816548720739115,29.62,829.068359,126.80132,0.24,0.2523
M1H6-3,0.9312732534105002,0.029247622984704423,0.029557668458040514,0.003823894171145101,0.006097560975609756,0.49214104,0.49631524,0.2883106,0.2887498,-0.0011327152017053125,0.5260278,0.47802,0.28501707,0.28917488,0.033034403105224715,0.51795155,0.48533246,0.29351613,0.28328055,-0.027198747400569663,0.54021096,0.5146587,0.29601303,0.28590152,0.49407872235090716,0.46320793,0.53519106,0.31084684,0.2940602,-0.10018261768396919,3.0503818826502846,1.5880886290361182,3.0239820680725162,1.655339190797842,9.228638383080636,5.359489293414322,6.592232168044929,2.544538942996189,3.0256599471762486,1.4170130746273044,9.46364181942375,5.459252797849456,7.054121284967556,3.6724273607913918,9.150855026096508,5.352239500992054,7.007213347310873,3.496303180567036,7.386708380183141,3.727733730511293,0.0035620429815205953,0.012575196748851573,0.020040848477244053,0.02618206152366214,0.03390563025854437,0.0384087217772573,0.0432742912510369,0.047017573210090834,0.05422530793199356,0.05414165917313202,0.35663366317749023,0.03750822693109512,0.03701255843043327,0.03511705994606018,0.034938011318445206,0.034703295677900314,0.034703295677900314,0.03453459590673447,0.034255821257829666,0.03360367566347122,0.03359600529074669,0.03307625651359558,0.033071119338274,0.03275401145219803,0.032753556966781616,0.03265237808227539,0.0324992761015892,0.03232012689113617,0.032242484390735626,0.032024528831243515,0.010359231411847414,0.011862990810341393,0.012218045112763582,0.012030075187951834,0.009586466165399118,0.011090225563893098,0.013909774436069309,0.014849624060128045,0.010714285714269602,0.015601503759375036,0.008771929824548212,0.008395989974924717,0.008771929824548212,0.008897243107756045,0.008646616541340382,0.0075187969924698965,0.008771929824548212,0.009147869674171707,0.00710868079288063,0.00861244019137461,30.54,827.385031,128.50626,0.245,0.2579
M1H6-4,0.9309632079371641,0.030177759404712692,0.028937577511368336,0.005374121537825548,0.0045473336089293095,0.49540514,0.49619263,0.28917965,0.28850898,-0.0006028381948558124,0.48909956,0.47971323,0.28836125,0.2895252,-0.035579876983641484,0.455662,0.49527845,0.2720563,0.28977734,0.024036111696917294,0.49812382,0.5110822,0.30367857,0.29381028,0.06897399078105536,0.4564856,0.49922958,0.24408804,0.29792696,0.13710236919819382,3.08179976761844,1.5568375217148565,3.040885921065585,1.5104913914473452,7.753120199370676,3.1932459162743347,7.2187952925222705,3.490623020337889,3.059877704792036,1.517080087984961,6.886659008934686,3.4559789797331466,7.848262098871105,4.329413715887373,7.031773690111886,3.4242644965713196,7.785187712737302,4.171518496082502,8.33646485205013,5.072881134158581,0.003549414075729865,0.011955564587143535,0.020138183296078034,0.024872993294045926,0.03432229221702906,0.03855584908216487,0.043588701483438325,0.0490212016527806,0.053403779719569194,0.05392535392535392,0.35383862257003784,0.04647096246480942,0.03665050119161606,0.03622286766767502,0.03493480756878853,0.034597352147102356,0.03442838415503502,0.03442838415503502,0.034221671521663666,0.03395982086658478,0.03333108127117157,0.03309563919901848,0.03222876787185669,0.03217487409710884,0.03197775408625603,0.03186938539147377,0.03144291415810585,0.03142731636762619,0.031420331448316574,0.03127850592136383,0.013306719893526322,0.012142381902842767,0.013660179640698114,0.01253742514968183,0.013285928143692685,0.012350299401179116,0.011227544910162833,0.01253742514968183,0.011040419161660119,0.009730538922141123,0.00860778443112484,0.008732534930126648,0.00835828343312122,0.009481037924137504,0.00848303393212303,0.007485029940108555,0.009106786427132075,0.0069860279441013185,0.009390310288499824,0.00816548720739115,30.68,823.54912,128.22203,0.2453,0.251
