,frac_C,frac_H+,frac_H-,frac_CH3+,frac_CH3-,frac_C2H5+,frac_C2H5-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,CH3+_mean_r,CH3+_mean_c,CH3+_std_r,CH3+_std_c,CH3+_corr_rc,CH3-_mean_r,CH3-_mean_c,CH3-_std_r,CH3-_std_c,CH3-_corr_rc,C2H5+_mean_r,C2H5+_mean_c,C2H5+_std_r,C2H5+_std_c,C2H5+_corr_rc,C2H5-_mean_r,C2H5-_mean_c,C2H5-_std_r,C2H5-_std_c,C2H5-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,CH3+_nn_mean,CH3+_nn_std,CH3-_nn_mean,CH3-_nn_std,C2H5+_nn_mean,C2H5+_nn_std,C2H5-_nn_mean,C2H5-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-CH3+_mean,dist_H+-CH3+_std,dist_H+-CH3-_mean,dist_H+-CH3-_std,dist_H--CH3+_mean,dist_H--CH3+_std,dist_H--CH3-_mean,dist_H--CH3-_std,dist_CH3+-CH3-_mean,dist_CH3+-CH3-_std,dist_H+-C2H5+_mean,dist_H+-C2H5+_std,dist_H+-C2H5-_mean,dist_H+-C2H5-_std,dist_H--C2H5+_mean,dist_H--C2H5+_std,dist_H--C2H5-_mean,dist_H--C2H5-_std,dist_C2H5+-C2H5-_mean,dist_C2H5+-C2H5-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
E4H9-2,0.87195122,0.043509715,0.0445432,0,0,0.019636213,0.020359653,0.49551916,0.49553722,0.288172,0.28817794,0.005303285,0.49246857,0.49617538,0.28934073,0.28785196,-0.04950896,0.4797691,0.50798297,0.29205555,0.29285118,-0.04617925,0,0,0,0,0,0,0,0,0,0,0.46206674,0.49879572,0.2861633,0.29916903,0.037016183,0.4893525,0.47487742,0.29979774,0.29034555,-0.046780165,2.562629121,1.218683108,2.522807944,1.16590651,0,0,0,0,4.283608682,1.642578791,3.998480654,1.420291731,2.49057868,1.113024287,0,0,0,0,0,0,0,0,0,0,3.417997219,1.49867812,3.508678723,1.786823036,3.388685883,1.680200134,3.662565984,1.756260321,3.548979415,1.660535061,0.003587143,0.012504449,0.019876897,0.025791436,0.034300285,0.038732651,0.043779724,0.047765214,0.053548319,0.053447216,0.435254425,0.035910342,0.031810839,0.031399991,0.031098692,0.030966349,0.030252643,0.029614074,0.029422799,0.029406197,0.029270431,0.029217696,0.029118532,0.028653201,0.028418066,0.028338075,0.028294526,0.028154342,0.027712682,0.027686093,0.013272352,0.01336203,0.011602098,0.013115416,0.011198547,0.011904762,0.011097659,0.012510089,0.011602098,0.01200565,0.008205542,0.009348937,0.00921442,0.00692763,0.008541835,0.008340059,0.008541835,0.008340059,0.008291144,0.009024873,18.25974994,756.782053,121.10921,0.2583,0.2771
E4H9-3,0.872364613,0.044956594,0.042682927,0,0,0.019119471,0.020876395,0.4943424,0.49406046,0.28893423,0.2877561,0.007187853,0.48301092,0.5241964,0.2940161,0.29595566,0.004251784,0.47744048,0.5053556,0.29130706,0.29509047,-0.062614045,0,0,0,0,0,0,0,0,0,0,0.510613,0.50480986,0.27252445,0.28956115,-0.080245867,0.5173267,0.47776473,0.2708181,0.29230532,-0.096777767,2.581005851,1.233822047,2.499194434,1.280712976,0,0,0,0,4.310948053,1.451764022,3.949556484,1.691567208,2.562081311,1.233205914,0,0,0,0,0,0,0,0,0,0,3.882961245,1.968333333,3.432451192,1.716687056,3.652376584,1.834324336,3.674477033,1.785578666,3.476203788,1.618242853,0.003373311,0.012631845,0.020217779,0.025914258,0.034144735,0.038419604,0.043226572,0.047949208,0.053798288,0.053657733,0.443901867,0.032503594,0.031925168,0.03179764,0.030743087,0.03067063,0.029965378,0.029535571,0.029064499,0.028937604,0.028764464,0.028743679,0.028579349,0.028338777,0.028262595,0.028073322,0.027831087,0.027827671,0.027344627,0.027189489,0.011695906,0.012415655,0.01194332,0.014777328,0.011842105,0.011740891,0.011842105,0.011133603,0.012854251,0.011740891,0.008974359,0.00802969,0.008232119,0.007354926,0.007152497,0.008299595,0.009784076,0.008502024,0.009201325,0.009348546,17.98511572,758.658889,119.59516,0.2472,0.2548
E4H9-4,0.87257131,0.042889624,0.0445432,0,0,0.01984291,0.020152956,0.49306828,0.49536574,0.28812876,0.2885415,0.000716256,0.5038201,0.4868695,0.28808793,0.29017007,-0.045625928,0.49629337,0.5073931,0.3033555,0.30103746,-0.005707652,0,0,0,0,0,0,0,0,0,0,0.51035315,0.5019862,0.29566443,0.27292326,0.027247944,0.48742965,0.50004345,0.27072608,0.2767685,0.060922641,2.590405039,1.34815154,2.602971765,1.198196511,0,0,0,0,4.126437313,1.565784713,4.252424624,1.660695775,2.33551797,1.107828291,0,0,0,0,0,0,0,0,0,0,3.577839,1.612909708,3.425293879,1.718050986,3.586426748,1.736920703,3.643991762,1.754603266,3.673812942,1.982468612,0.003587991,0.012582377,0.020148889,0.025742413,0.034100155,0.038375641,0.04383492,0.048096168,0.053472053,0.053392726,0.44018665,0.040288199,0.031706579,0.031596512,0.030745247,0.029612394,0.029075317,0.028712451,0.028649967,0.028423995,0.028350707,0.028282721,0.028262323,0.028173806,0.028165014,0.028071115,0.028071115,0.028008716,0.027905833,0.02771138,0.012255565,0.011985221,0.011557178,0.012266829,0.012875101,0.00973236,0.013077859,0.01297648,0.012875101,0.012368208,0.009259259,0.007772371,0.008177886,0.007839957,0.0081103,0.008718573,0.008718573,0.010002703,0.00781538,0.00825776,17.93105509,757.365515,121.54474,0.2558,0.2815
E4H10-1,0.86233981,0.049193882,0.048470442,0,0,0.01849938,0.021496486,0.4938206,0.497533,0.28897557,0.2886589,0.00678017,0.48736936,0.48075417,0.2822414,0.29835188,-0.060923636,0.50088406,0.49877128,0.29420313,0.28543916,-0.064396752,0,0,0,0,0,0,0,0,0,0,0.5088568,0.47845846,0.286517,0.27296668,-0.102957498,0.4835249,0.46720174,0.27838117,0.2836863,0.099221872,2.356115191,1.17447583,2.427163713,1.159978485,0,0,0,0,4.315045622,1.623996466,3.962162852,1.513819723,2.343032471,1.147572014,0,0,0,0,0,0,0,0,0,0,3.773025108,2.068063484,3.365177196,1.730580877,3.633391013,1.944037031,3.4839824,1.660538775,3.416796094,1.537729039,0.003668914,0.012320494,0.020230412,0.025899929,0.034200375,0.038001178,0.043523391,0.047807216,0.053644592,0.054036833,0.445820361,0.03279461,0.032522615,0.031681694,0.031240197,0.030404637,0.029990919,0.029644677,0.029348228,0.029285558,0.028947048,0.028357092,0.028096309,0.027941015,0.027868785,0.027630525,0.027556593,0.027371423,0.026802609,0.026695026,0.011678345,0.013013013,0.011355105,0.013607357,0.01173048,0.012012012,0.01173048,0.012668919,0.012012012,0.012105856,0.009134134,0.008946446,0.008571071,0.008320821,0.008008008,0.008320821,0.009446947,0.008258258,0.008190008,0.007439257,17.00407877,739.528619,121.11574,0.2854,0.2872
E4H10-2,0.861719719,0.049917321,0.048367094,0,0,0.021599835,0.018396031,0.494271,0.4968665,0.28861895,0.28795245,-0.003462651,0.48288137,0.4981577,0.28400457,0.29411045,0.024982853,0.4893944,0.4898957,0.282843,0.29153284,-0.013811638,0,0,0,0,0,0,0,0,0,0,0.52158946,0.48524046,0.29688194,0.29498437,0.013937694,0.48588654,0.46533993,0.30529377,0.28988108,0.106895713,2.26976979,1.15528678,2.36847963,1.134786386,0,0,0,0,3.943438972,1.497847604,4.436703107,1.756510307,2.37396944,1.135664975,0,0,0,0,0,0,0,0,0,0,3.670337886,1.728654718,3.48896914,1.780668313,3.334368059,1.727586105,3.69252007,1.646647922,3.787998476,1.722456682,0.003604735,0.012638206,0.020027654,0.025735008,0.034470824,0.038650102,0.04342642,0.047664536,0.053294015,0.053821833,0.454352498,0.033337332,0.033013072,0.032604396,0.030365763,0.029699519,0.029202323,0.028906208,0.028438509,0.028047875,0.027977215,0.027718177,0.027673539,0.02748573,0.027351355,0.027236599,0.027055793,0.026526403,0.026508277,0.02649937,0.012954659,0.012622488,0.011491031,0.011023916,0.011584454,0.014200299,0.012518685,0.011210762,0.012518685,0.011677877,0.009404584,0.0086572,0.008408072,0.00834579,0.008719482,0.007536124,0.00741156,0.009404584,0.009512162,0.007337954,17.512378,743.999955,119.92638,0.2669,0.3024
E4H10-3,0.861719719,0.046300124,0.051984291,0,0,0.020773047,0.019222819,0.49268997,0.49550965,0.2876629,0.28776816,0.002360193,0.49588957,0.5053723,0.30027235,0.29607734,-0.021304114,0.5067643,0.49312598,0.29534292,0.2865164,0.010397713,0,0,0,0,0,0,0,0,0,0,0.50376165,0.4729741,0.28141466,0.30236775,-0.089160675,0.49803305,0.515719,0.29272276,0.29906887,0.020733159,2.429601175,1.157731273,2.310380175,1.101289822,0,0,0,0,4.31326154,1.838708653,4.302275791,1.730837764,2.39415664,1.178367387,0,0,0,0,0,0,0,0,0,0,3.602311136,1.618436474,3.498651474,1.750783092,3.362978066,1.755570741,3.645356737,1.767174319,3.732913414,1.666373377,0.003677089,0.012950364,0.020258512,0.025860009,0.034212683,0.038636875,0.043239875,0.047433916,0.053001776,0.054062236,0.448268771,0.03394701,0.032113981,0.031915799,0.029881788,0.029846452,0.029281132,0.028749049,0.028749049,0.028694395,0.028637387,0.02852525,0.028091408,0.027989352,0.027835574,0.027723158,0.027698515,0.027685419,0.027227916,0.027138613,0.013619,0.011542933,0.011023916,0.010650224,0.011958146,0.011584454,0.012425262,0.0129858,0.013359492,0.012705531,0.009466866,0.007660688,0.00834579,0.008594918,0.00772297,0.008594918,0.008844046,0.00741156,0.009036554,0.009172442,17.61449773,748.988306,119.51361,0.2545,0.2701
E4H10-4,0.863166598,0.05002067,0.046816866,0,0,0.019946259,0.020049607,0.49365857,0.4950372,0.28880638,0.28845933,-0.00456505,0.49382684,0.48751575,0.28597033,0.29418713,0.05566143,0.49781942,0.50362927,0.291565,0.28075355,-0.037846268,0,0,0,0,0,0,0,0,0,0,0.4969038,0.5134803,0.26674667,0.2865639,-0.022543433,0.49245661,0.5115761,0.3024593,0.3020329,0.148079114,2.291217295,1.14646103,2.444679094,1.218569973,0,0,0,0,4.060373934,1.703515351,4.08929352,1.59553118,2.435119771,1.172139372,0,0,0,0,0,0,0,0,0,0,3.897297899,2.010076598,3.44709067,1.76975386,3.502406481,1.933278007,3.685655563,1.690397637,3.641438165,1.591437779,0.003567582,0.012467339,0.019932383,0.025796903,0.034316164,0.03881055,0.043170541,0.04754624,0.053665586,0.054060045,0.441368818,0.035429943,0.032171756,0.03064362,0.030413479,0.030309685,0.030096857,0.030065004,0.029444259,0.029413065,0.029413065,0.02890989,0.02856482,0.028058149,0.027927669,0.027631955,0.027613521,0.027552843,0.027516279,0.027455268,0.012420275,0.011413226,0.01180136,0.012462236,0.012745468,0.011612538,0.011518127,0.014161631,0.013123112,0.01076284,0.007930514,0.008245217,0.009441088,0.008434038,0.008056395,0.008434038,0.007930514,0.008685801,0.008926119,0.008720132,17.31661765,737.053374,120.26431,0.2869,0.2916
E5H1-1,0.940161224,0.005374122,0.004547334,0,0,0.025527077,0.024390244,0.49470073,0.4946425,0.2884877,0.28847545,-0.002495301,0.51547843,0.5837679,0.24944587,0.28156406,0.078571131,0.47256097,0.42584747,0.3250128,0.30518702,0.096609194,0,0,0,0,0,0,0,0,0,0,0.47610348,0.49320662,0.29252818,0.2887149,0.020366645,0.48098388,0.5352629,0.29057625,0.28694597,0.036009642,7.165962303,4.546230861,7.532145976,4.780971249,0,0,0,0,3.671883218,1.272198179,3.780867556,1.440029372,8.092565801,4.560574558,0,0,0,0,0,0,0,0,0,0,3.161147218,1.250935878,3.136155467,1.490711639,2.992112878,1.349069234,3.622677736,1.880238529,3.413100733,1.729282945,0.003088051,0.012843696,0.020763203,0.025158807,0.033885102,0.03861455,0.043464552,0.048175453,0.052914174,0.054425743,0.335589767,0.039515294,0.038973909,0.038251556,0.038242303,0.035993118,0.035993118,0.035603367,0.035128478,0.034160379,0.034094878,0.033992369,0.033884753,0.033473346,0.033256199,0.033187892,0.033141982,0.032591477,0.032507449,0.032418404,0.014200729,0.011130301,0.013169257,0.011873921,0.012521589,0.011658031,0.012521589,0.01208981,0.011226252,0.011442142,0.009211284,0.006908463,0.00662061,0.007915947,0.009930915,0.007052389,0.009499136,0.009643063,0.008792589,0.009263621,23.31796675,836.440304,131.03968,0.2398,0.2506
E5H1-2,0.940161224,0.003823894,0.006097561,0,0,0.024390244,0.025527077,0.49285614,0.49654105,0.28882512,0.28843257,0.000535935,0.52537906,0.44983968,0.305298,0.25257036,-0.364566854,0.5279041,0.48218903,0.28164965,0.2860908,-0.141787484,0,0,0,0,0,0,0,0,0,0,0.520618,0.49608588,0.27938974,0.2946919,0.120541436,0.49407527,0.47690934,0.28814632,0.29571196,-0.045009414,9.452071409,5.485506223,7.364772311,3.404502502,0,0,0,0,3.813050606,1.436084952,3.828738254,1.27918331,5.755820062,3.345872044,0,0,0,0,0,0,0,0,0,0,3.385218459,1.385162215,2.871091022,1.800922771,3.287027825,1.331059452,3.052676319,1.296598354,3.225757762,1.384384614,0.002593503,0.012767313,0.01962872,0.025461825,0.034352534,0.039175539,0.043953044,0.047647648,0.053571754,0.054181454,0.334173501,0.039692275,0.039692275,0.037084378,0.036666881,0.036147449,0.03554732,0.035443563,0.03539012,0.035206534,0.034855075,0.034855075,0.033984993,0.033975936,0.033594795,0.032996587,0.032967418,0.032892298,0.032634828,0.032198664,0.011322203,0.010554596,0.012953368,0.010146805,0.013169257,0.01208981,0.013816926,0.014248705,0.011010363,0.012953368,0.007915947,0.010362694,0.009211284,0.008635579,0.008923431,0.007915947,0.00662061,0.007484168,0.00910661,0.008635579,23.20516002,836.107217,129.82905,0.2419,0.2602
E5H1-3,0.940161224,0.004960728,0.004960728,0,0,0.025010335,0.024906986,0.49465784,0.49531323,0.2886708,0.28810507,-0.001540834,0.5,0.5102401,0.3009194,0.30363926,0.104036436,0.5005081,0.5210099,0.2637381,0.27543995,0.325081413,0,0,0,0,0,0,0,0,0,0,0.47918767,0.52587897,0.29926315,0.30605125,-0.010494966,0.47763383,0.47457626,0.27832597,0.28863883,-0.009111967,8.322206032,4.068585351,7.126604013,4.201073106,0,0,0,0,3.692929703,1.571530537,3.662800865,1.343058762,7.518313079,4.945112244,0,0,0,0,0,0,0,0,0,0,2.958108901,1.216042104,2.938176089,1.279826006,3.201508405,1.534441461,3.106103137,1.513150125,3.358974104,1.589720203,0.003246055,0.012974864,0.02029018,0.025996501,0.034312763,0.03847557,0.043658032,0.047830195,0.052947174,0.053601998,0.336567938,0.042008299,0.038721893,0.038423002,0.036181036,0.036150038,0.036143914,0.034762237,0.034580968,0.034381349,0.034334607,0.033885658,0.033759605,0.033666316,0.033363592,0.032883447,0.032815509,0.03262097,0.03255973,0.032189917,0.014776434,0.011130301,0.011010363,0.011442142,0.014896373,0.011658031,0.012521589,0.011873921,0.010794473,0.011658031,0.00935521,0.00935521,0.007484168,0.006476684,0.008347726,0.007772021,0.008779505,0.008635579,0.009420631,0.009263621,23.40918977,834.775531,130.52618,0.2434,0.2536
E5H1-4,0.940264572,0.005167425,0.004650682,0,0,0.025837123,0.024080198,0.49316117,0.49588564,0.28843784,0.2886527,0.001100772,0.5292683,0.389322,0.32341686,0.26064473,-0.038908522,0.57859075,0.5193973,0.30421668,0.27944478,0.083780991,0,0,0,0,0,0,0,0,0,0,0.50282925,0.49888137,0.28812975,0.28199372,0.024018118,0.48932272,0.5058922,0.28351218,0.29890844,-0.069655658,6.673613085,3.194196048,9.014318788,4.274972528,0,0,0,0,3.944849015,1.410732523,3.90151205,1.450649505,7.628059877,4.182427824,0,0,0,0,0,0,0,0,0,0,2.919679414,1.271012243,2.943764996,1.527824481,2.789493882,1.289638836,3.485904549,1.375832084,3.248561795,1.535853594,0.003084619,0.012440369,0.020267704,0.026455468,0.034532907,0.038404891,0.044138762,0.047334538,0.053161039,0.053513038,0.330917388,0.041384332,0.03833073,0.03833073,0.037869859,0.037676647,0.036188226,0.036094408,0.034868117,0.0347501,0.034481604,0.034419194,0.034107935,0.033852167,0.033783019,0.033181645,0.03253774,0.032525424,0.032381624,0.032319166,0.011534025,0.011341792,0.012759516,0.012110727,0.011678201,0.012110727,0.008866782,0.014705882,0.014705882,0.01232699,0.008217993,0.00893887,0.009083045,0.008217993,0.007785467,0.009083045,0.007785467,0.00893887,0.00802139,0.008650519,22.94964366,836.211639,131.66937,0.2466,0.2516
E5H2-1,0.930239768,0.010024804,0.009818107,0,0,0.02532038,0.024596941,0.49341673,0.49621606,0.2886338,0.28840423,-0.000923671,0.47083226,0.49178755,0.27269435,0.29339755,0.015463137,0.5011553,0.47002676,0.29576933,0.3106072,-0.078370699,0,0,0,0,0,0,0,0,0,0,0.512892,0.48612937,0.292512,0.28519502,0.038848876,0.4992314,0.5004273,0.28773493,0.2903366,0.025739022,4.98482142,2.484386035,4.659104664,2.580923242,0,0,0,0,3.809389901,1.328946803,3.831723822,1.490387162,5.333256267,2.810086079,0,0,0,0,0,0,0,0,0,0,3.316146447,1.454845285,3.173854576,1.549475375,3.03824417,1.562932043,3.786885016,1.544609228,3.218276869,1.297501569,0.002920804,0.012317876,0.020493397,0.025795885,0.03502235,0.038857611,0.043286587,0.047763333,0.053393387,0.053482103,0.35521996,0.03874426,0.037978329,0.037787873,0.03710803,0.036526237,0.036313158,0.035440736,0.034579881,0.034265704,0.034029245,0.032043736,0.031975739,0.031916283,0.031667896,0.031437207,0.031137293,0.030699518,0.030622682,0.030506246,0.01218107,0.011522634,0.012592593,0.010925926,0.012592593,0.011666667,0.011851852,0.013518519,0.01462963,0.010555556,0.008765432,0.009506173,0.007654321,0.008395062,0.008765432,0.008148148,0.008395062,0.008888889,0.007676768,0.008484848,22.33935374,822.943294,129.22217,0.2442,0.2524
E5H2-2,0.930239768,0.009508061,0.010334849,0,0,0.02397685,0.025940471,0.49385703,0.49643448,0.28900704,0.28869358,0.000738501,0.47468185,0.5003685,0.29754293,0.29642302,0.006639664,0.5071951,0.4570339,0.2907921,0.3051536,-0.03187551,0,0,0,0,0,0,0,0,0,0,0.5033642,0.4738457,0.27917325,0.28301385,0.026158173,0.48853368,0.5056722,0.27974227,0.2810483,-0.034648901,5.310869992,2.885700716,5.152787648,2.870327412,0,0,0,0,3.899286817,1.365477145,3.64326014,1.203233597,5.245431599,2.794912216,0,0,0,0,0,0,0,0,0,0,3.518513381,1.429677108,3.016553956,1.484840079,3.012362501,1.644892752,3.096576925,1.367922274,3.124567113,1.342287424,0.003080312,0.012703815,0.019662551,0.025598913,0.034180254,0.038164213,0.043480555,0.047853675,0.053888977,0.054720068,0.355965525,0.040722493,0.04017688,0.036047105,0.035444763,0.034949813,0.03380182,0.033183873,0.032953694,0.03294871,0.032948572,0.032825757,0.032767516,0.032603603,0.032449495,0.032340515,0.032033987,0.032018241,0.031934828,0.031882826,0.011687243,0.012510288,0.011666667,0.011481481,0.013518519,0.013518519,0.011111111,0.012962963,0.011481481,0.012037037,0.008641975,0.008148148,0.00962963,0.01,0.007901235,0.007777778,0.007777778,0.008641975,0.008619529,0.007542088,22.19654172,823.365792,129.12944,0.2444,0.2514
E5H2-3,0.930343117,0.010128152,0.00961141,0,0,0.02604382,0.023873501,0.4940406,0.4953871,0.28855497,0.289582,-0.000431755,0.4977601,0.5289692,0.295235,0.27996722,-0.063594851,0.48583794,0.4803171,0.28973013,0.28972363,0.018470048,0,0,0,0,0,0,0,0,0,0,0.4877565,0.5139561,0.28909495,0.2767659,0.09248062,0.49683246,0.482684,0.2886165,0.26598412,-0.06516571,5.017974593,2.87379653,5.623172696,3.23012264,0,0,0,0,3.64883996,1.451413747,3.890569127,1.480701251,5.156073574,2.436249877,0,0,0,0,0,0,0,0,0,0,3.158412186,1.196910912,3.181947358,1.820435805,3.320372788,1.86561006,3.208442276,1.505004301,3.305743643,1.662087591,0.003208843,0.012272188,0.019868634,0.02580172,0.0349371,0.038244173,0.04417071,0.048021322,0.053024499,0.053784143,0.358157694,0.038842835,0.037485741,0.035037592,0.034548268,0.034177814,0.03413121,0.034004245,0.033904854,0.033718191,0.03362105,0.033254471,0.033036742,0.033022638,0.032860704,0.032639395,0.032570817,0.032210402,0.031483855,0.031291518,0.012363996,0.013188262,0.013167656,0.010571217,0.011313056,0.011869436,0.010571217,0.014651335,0.012425816,0.011683976,0.007542038,0.007418398,0.008160237,0.008902077,0.008654797,0.010138477,0.009767557,0.009149357,0.007823037,0.007013758,21.07518631,817.475723,128.21851,0.2434,0.2551
E5H2-4,0.930343117,0.010644895,0.009094667,0,0,0.024700289,0.025217032,0.4953154,0.49522895,0.28856212,0.28890905,0.000214716,0.46590102,0.4926773,0.30731612,0.30207142,0.076861967,0.5374168,0.53640217,0.28399545,0.2696629,-0.013460805,0,0,0,0,0,0,0,0,0,0,0.4756608,0.50751716,0.27980363,0.27462187,-0.010663532,0.4557677,0.49058765,0.28913265,0.2925425,-0.037025726,5.155552787,2.609334202,4.86868812,3.182046738,0,0,0,0,3.917082159,1.342725167,3.697886598,1.439283276,6.238682972,3.087903084,0,0,0,0,0,0,0,0,0,0,3.314576701,1.466118557,3.092944722,1.621069926,3.197293067,1.683489003,3.426637868,1.598001085,3.298843869,1.665692916,0.003091923,0.012207419,0.019933888,0.025950783,0.034284951,0.039079769,0.043928011,0.047634312,0.053397442,0.053824836,0.351056486,0.040714949,0.037919939,0.036683865,0.036212735,0.035714027,0.035130877,0.034420982,0.033975556,0.033748172,0.033619374,0.033072334,0.032943275,0.032906536,0.032318335,0.032016981,0.031972684,0.031959288,0.031872526,0.031741057,0.012858556,0.013353116,0.013167656,0.013538576,0.011869436,0.009829377,0.012240356,0.013538576,0.011498516,0.009829377,0.008036597,0.007665678,0.008654797,0.008902077,0.007665678,0.008902077,0.009025717,0.008902077,0.008767197,0.008227677,21.18623991,824.916112,127.33167,0.2431,0.246
E5H3-1,0.920318313,0.016225713,0.013538652,0,0,0.024493592,0.025423729,0.4930253,0.49676433,0.28831276,0.28871012,-0.000837749,0.48384342,0.48202527,0.28675255,0.29358095,0.002751058,0.50167567,0.45820934,0.2881868,0.27800295,-0.038691681,0,0,0,0,0,0,0,0,0,0,0.49732426,0.48923692,0.30095825,0.29023066,0.043817768,0.5246381,0.49455696,0.28846657,0.28626242,0.006024742,4.324084488,2.112233181,4.607517364,2.39906577,0,0,0,0,3.55645357,1.405742002,3.551517905,1.382429316,4.451407062,2.484398583,0,0,0,0,0,0,0,0,0,0,3.238541649,1.533822779,3.000787605,1.529451795,3.388604667,1.937524099,3.135622943,1.375885024,3.147000626,1.44351267,0.003573941,0.012619993,0.019933383,0.026600257,0.034115359,0.037720333,0.043342436,0.048224926,0.053955644,0.053247062,0.372328818,0.040598348,0.038227167,0.037341401,0.036003713,0.033337697,0.033220828,0.032753646,0.032678496,0.031927705,0.031834804,0.031712875,0.031603832,0.031259242,0.031247929,0.03121347,0.031144911,0.030821094,0.030413257,0.030330762,0.011673152,0.012105491,0.010538262,0.013618677,0.011835279,0.011673152,0.010376135,0.01232166,0.015077821,0.012808042,0.008862949,0.009295288,0.009295288,0.008322525,0.006917423,0.009079118,0.00821444,0.009187203,0.007900012,0.00754628,20.98466596,813.108569,126.87084,0.2423,0.246
E5H3-2,0.920111616,0.01508888,0.014882183,0,0,0.026870608,0.023046714,0.49433872,0.49583933,0.28831482,0.288713,0.005479731,0.46734047,0.4846761,0.30507156,0.30014855,-0.059618504,0.48501015,0.49270245,0.28515005,0.2731008,-0.080819444,0,0,0,0,0,0,0,0,0,0,0.4796904,0.5042373,0.29013696,0.28728738,-0.124020398,0.51618725,0.49205744,0.28946275,0.29012895,0.01776061,4.104658037,2.265222827,4.218653732,2.507248297,0,0,0,0,3.510170881,1.330792276,3.964043905,1.468438312,4.483814214,2.343352407,0,0,0,0,0,0,0,0,0,0,3.366898808,1.621649113,3.553722637,1.815409858,3.190597775,1.783591027,3.367258347,1.24238306,3.457663156,1.609571167,0.003227586,0.012570056,0.01993782,0.025176202,0.034116513,0.038014364,0.043319773,0.04780024,0.054600857,0.054569922,0.366667122,0.04242726,0.038280006,0.036859885,0.035740774,0.034242671,0.034051888,0.033321179,0.033123255,0.033075668,0.032686118,0.032661062,0.031701151,0.031395834,0.031065198,0.030580936,0.030576922,0.030534189,0.030531136,0.030477745,0.013080351,0.01193043,0.011481242,0.013583441,0.012936611,0.010349288,0.01228978,0.011319534,0.010996119,0.013906856,0.008300992,0.007977577,0.008732212,0.009271238,0.007977577,0.008408797,0.009379043,0.008193187,0.008349994,0.008114783,20.89923474,812.643621,127.64912,0.2428,0.2509
E5H3-3,0.92052501,0.013952046,0.015605622,0,0,0.026457214,0.023460107,0.49576107,0.496198,0.28911504,0.2885775,5.54E-05,0.4514002,0.50979286,0.27790526,0.29430073,-0.081482925,0.46583754,0.5143675,0.2745953,0.28348437,-0.052735291,0,0,0,0,0,0,0,0,0,0,0.48623285,0.48891023,0.29097566,0.2889769,0.040059837,0.4735683,0.46569103,0.2793182,0.2894942,0.033558069,4.44362152,2.618058019,4.083443028,2.358792834,0,0,0,0,3.702301199,1.336096303,3.854053329,1.321132803,4.007985093,2.009915222,0,0,0,0,0,0,0,0,0,0,3.110814573,1.257812367,2.983124541,1.479816496,2.948156948,1.431814396,3.374393976,1.436591946,3.294661922,1.439091404,0.003313972,0.012502945,0.019858221,0.02617372,0.034548286,0.039219603,0.043363349,0.047855394,0.053085016,0.053412828,0.373995781,0.037456904,0.036120184,0.035740174,0.035681222,0.035333488,0.034449384,0.03388188,0.033420492,0.032456808,0.03217094,0.031645477,0.031519566,0.031246282,0.031125873,0.031080749,0.030791776,0.030688774,0.030660875,0.030533347,0.012570438,0.014015316,0.01316645,0.012841352,0.010890767,0.013003901,0.013003901,0.012678804,0.009427828,0.010078023,0.009319463,0.008885999,0.007693975,0.008019072,0.009427828,0.008019072,0.008777633,0.007368877,0.009339165,0.007920558,19.86543828,813.416548,126.88443,0.25,0.2608
